navTimeText,navTimeUtc,latDeg,lonDeg,altM,matchedMagTimeMs,matchedMagTimeUtc,Bx_mGs,By_mGs,Bz_mGs,Bnorm_mGs,syncErrorMs
25-04-2025 21:04:32:491,2025-04-25 21:04:32,-52.065173,-176.198089,498657.71875,1745615072488,2025-04-25 21:04:32,436.27818,67.1385,-405.02826,599.077724443991,3
25-04-2025 21:04:52:491,2025-04-25 21:04:52,-50.829028,-176.696516,498217.78125,1745615092487,2025-04-25 21:04:52,501.7077,26.8554,-328.61244,600.34820268841,4
25-04-2025 21:05:12:491,2025-04-25 21:05:12,-49.584766,-177.175968,497759.21875,1745615112487,2025-04-25 21:05:12,542.72322,60.79086,-216.0639,587.305398468223,4
25-04-2025 21:05:22:491,2025-04-25 21:05:22,-48.959151,-177.409273,497523.09375,1745615122486,2025-04-25 21:05:22,543.45564,103.7595,-153.31992,574.122865209936,5
25-04-2025 21:05:32:491,2025-04-25 21:05:32,-48.338693,-177.635858,497285.4375,1745615132486,2025-04-25 21:05:32,526.36584,155.27304,-92.52906,556.536019871338,5
25-04-2025 21:05:52:491,2025-04-25 21:05:52,-47.096712,-178.075872,496800.0625,1745615152486,2025-04-25 21:05:52,428.22156,269.28642,21.24018,506.30033151449,5
25-04-2025 21:06:02:491,2025-04-25 21:06:02,-46.469475,-178.291665,496550.3125,1745615162495,2025-04-25 21:06:02,349.60848,312.01092,68.3592,473.550296918708,4
25-04-2025 21:06:12:491,2025-04-25 21:06:12,-45.848768,-178.501202,496300.375,1745615172495,2025-04-25 21:06:12,260.98566,335.6925,107.66574,438.628408623556,4
25-04-2025 21:06:22:491,2025-04-25 21:06:22,-45.221412,-178.709127,496045.03125,1745615182495,2025-04-25 21:06:22,165.52692,340.81944,139.1598,403.636596287601,4
25-04-2025 21:06:32:491,2025-04-25 21:06:32,-44.599377,-178.911614,495789.375,1745615192495,2025-04-25 21:06:32,71.28888,325.19448,162.59724,370.501574476739,4
25-04-2025 21:06:52:491,2025-04-25 21:06:52,-43.34672,-179.30894,495267.625,1745615212494,2025-04-25 21:06:52,-92.28492,244.38414,176.02494,314.999831499875,3
25-04-2025 21:07:02:491,2025-04-25 21:07:02,-42.724855,-179.501278,495005.5,1745615222495,2025-04-25 21:07:02,-156.98202,189.94092,165.52692,296.850246653785,4
25-04-2025 21:07:12:491,2025-04-25 21:07:12,-42.093995,-179.693275,494737.6875,1745615232494,2025-04-25 21:07:12,-218.74944,128.41764,153.56406,296.520367406974,3
25-04-2025 21:07:32:491,2025-04-25 21:07:32,-40.840648,179.934135,494200.625,1745615252494,2025-04-25 21:07:32,-274.41336,32.71476,73.48614,285.960067912369,3
25-04-2025 21:07:42:491,2025-04-25 21:07:42,-40.217626,179.753066,493931.53125,1745615262493,2025-04-25 21:07:42,-294.92112,-0.73242,26.36712,296.098342579294,2
25-04-2025 21:08:02:491,2025-04-25 21:08:02,-38.963142,179.396285,493386.15625,1745615282493,2025-04-25 21:08:02,-307.86054,-28.80852,-77.39238,318.743820953044,2
25-04-2025 21:08:12:491,2025-04-25 21:08:12,-38.331746,179.220448,493110.25,1745615292493,2025-04-25 21:08:12,-309.08124,-21.72846,-131.8356,336.725354437811,2
25-04-2025 21:08:32:491,2025-04-25 21:08:32,-37.080001,178.878747,492561.15625,1745615312493,2025-04-25 21:08:32,-281.24928,38.57412,-229.24746,364.888363956354,2
25-04-2025 21:08:42:491,2025-04-25 21:08:42,-36.448434,178.709659,492283.40625,1745615322492,2025-04-25 21:08:42,-251.95248,84.96072,-268.06572,377.568015541819,1
25-04-2025 21:09:02:491,2025-04-25 21:09:02,-35.1895,178.378778,491729.125,1745615342492,2025-04-25 21:09:02,-157.95858,191.40576,-317.87028,403.272355690385,1
25-04-2025 21:09:12:491,2025-04-25 21:09:12,-34.563465,178.217162,491453.46875,1745615352492,2025-04-25 21:09:12,-91.30836,242.43102,-327.39174,417.486966843706,1
25-04-2025 21:09:32:491,2025-04-25 21:09:32,-33.304337,177.897577,490899.90625,1745615372492,2025-04-25 21:09:32,73.48614,306.63984,-321.28824,450.171453348191,1
25-04-2025 21:09:52:491,2025-04-25 21:09:52,-32.04304,177.584358,490347.4375,1745615392492,2025-04-25 21:09:52,254.63802,294.67698,-281.24928,480.39171648974,1
25-04-2025 21:10:02:491,2025-04-25 21:10:02,-31.415237,177.430857,490073.625,1745615402491,2025-04-25 21:10:02,337.64562,258.7884,-250.97592,493.928044455456,0
25-04-2025 21:10:12:491,2025-04-25 21:10:12,-30.780292,177.277164,489797.65625,1745615412491,2025-04-25 21:10:12,406.73724,206.78658,-213.6225,503.815883609443,0
25-04-2025 21:10:32:491,2025-04-25 21:10:32,-29.523575,176.977332,489255,1745615432491,2025-04-25 21:10:32,487.30344,81.7869,-124.75554,509.625042956226,0
25-04-2025 21:10:42:491,2025-04-25 21:10:42,-28.889265,176.828092,488983.15625,1745615442490,2025-04-25 21:10:42,501.21942,24.414,-74.70684,507.344126135232,1
25-04-2025 21:11:02:491,2025-04-25 21:11:02,-27.623787,176.534285,488445.6875,1745615462490,2025-04-25 21:11:02,482.1765,-52.97838,30.27336,486.021977101205,1
25-04-2025 21:11:12:491,2025-04-25 21:11:12,-26.996468,176.390496,488181.96875,1745615472490,2025-04-25 21:11:12,454.1004,-63.23226,82.03104,465.762368068041,1
25-04-2025 21:11:32:491,2025-04-25 21:11:32,-25.731186,176.103942,487656.125,1745615492489,2025-04-25 21:11:32,389.15916,-39.55068,166.99176,425.317946962347,2
25-04-2025 21:11:52:491,2025-04-25 21:11:52,-24.46766,175.82217,487140.0625,1745615512489,2025-04-25 21:11:52,312.98748,39.30654,213.86664,381.110359906959,2
25-04-2025 21:12:02:491,2025-04-25 21:12:02,-23.83631,175.682916,486885.90625,1745615522489,2025-04-25 21:12:02,272.70438,91.06422,219.23772,361.559882877223,2
25-04-2025 21:12:12:491,2025-04-25 21:12:12,-23.200367,175.543621,486632.59375,1745615532488,2025-04-25 21:12:12,225.8295,145.75158,208.98384,340.465463041249,3
25-04-2025 21:12:32:491,2025-04-25 21:12:32,-21.936158,175.269471,486137.53125,1745615552489,2025-04-25 21:12:32,128.41764,237.30408,146.72814,307.137532248463,2
25-04-2025 21:12:42:491,2025-04-25 21:12:42,-21.302906,175.133468,485894.03125,1745615562488,2025-04-25 21:12:42,75.92754,268.06572,95.94702,294.669394773957,3
25-04-2025 21:12:52:491,2025-04-25 21:12:52,-20.665711,174.997452,485652.21875,1745615572488,2025-04-25 21:12:52,21.48432,285.6438,38.81826,289.068873789154,3
25-04-2025 21:13:02:491,2025-04-25 21:13:02,-20.032798,174.863156,485415.28125,1745615582488,2025-04-25 21:13:02,-30.02922,283.69068,-24.65814,286.339274010623,3
25-04-2025 21:13:12:491,2025-04-25 21:13:12,-19.399105,174.729449,485181.46875,1745615592488,2025-04-25 21:13:12,-75.19512,262.69464,-94.23804,289.039077184359,3
25-04-2025 21:13:32:491,2025-04-25 21:13:32,-18.136326,174.465148,484726.09375,1745615612487,2025-04-25 21:13:32,-130.37076,180.17532,-226.56192,317.474384154323,4
25-04-2025 21:13:52:491,2025-04-25 21:13:52,-16.866128,174.201994,484282.90625,1745615632487,2025-04-25 21:13:52,-106.93332,80.07792,-335.44836,361.071752459865,4
25-04-2025 21:14:02:491,2025-04-25 21:14:02,-16.22799,174.070731,484066.15625,1745615642486,2025-04-25 21:14:02,-65.9178,44.43348,-374.7549,383.093625078466,5
25-04-2025 21:14:22:491,2025-04-25 21:14:22,-14.96398,173.812441,483648.9375,1745615662487,2025-04-25 21:14:22,39.0624,25.39056,-417.4794,420.07094764484,4
25-04-2025 21:14:42:491,2025-04-25 21:14:42,-13.690715,173.554396,483245.59375,1745615682486,2025-04-25 21:14:42,142.57776,78.36894,-403.56342,435.124743453458,5
25-04-2025 21:15:02:491,2025-04-25 21:15:02,-12.424012,173.299589,482861.84375,1745615702495,2025-04-25 21:15:02,210.44868,162.10896,-331.54212,424.838956735512,4
25-04-2025 21:15:22:491,2025-04-25 21:15:22,-11.153128,173.04567,482495.0625,1745615722495,2025-04-25 21:15:22,246.09312,227.53848,-215.81976,398.639878083594,4
25-04-2025 21:15:42:491,2025-04-25 21:15:42,-9.882471,172.793308,482147.1875,1745615742495,2025-04-25 21:15:42,260.25324,243.16344,-78.1248,364.64186794466,4
25-04-2025 21:15:52:491,2025-04-25 21:15:52,-9.243244,172.666868,481979.5,1745615752495,2025-04-25 21:15:52,260.98566,227.78262,-10.49802,346.566941763955,4
25-04-2025 21:16:12:491,2025-04-25 21:16:12,-7.976621,172.417252,481661.9375,1745615772495,2025-04-25 21:16:12,255.1263,150.87852,108.39816,315.600883776434,4
25-04-2025 21:16:32:491,2025-04-25 21:16:32,-6.703385,172.16739,481362.84375,1745615792494,2025-04-25 21:16:32,219.48186,32.47062,180.41946,285.968196796314,3
25-04-2025 21:16:52:491,2025-04-25 21:16:52,-5.434987,171.919358,481085.40625,1745615812494,2025-04-25 21:16:52,145.01916,-86.6697,195.312,258.242078308698,3
25-04-2025 21:17:02:491,2025-04-25 21:17:02,-4.796584,171.794817,480953.59375,1745615822494,2025-04-25 21:17:02,92.52906,-131.10318,181.8843,242.552199200679,3
25-04-2025 21:17:12:491,2025-04-25 21:17:12,-4.163209,171.671395,480828.09375,1745615832493,2025-04-25 21:17:12,32.22648,-156.73788,156.73788,223.991232120767,2
25-04-2025 21:17:32:491,2025-04-25 21:17:32,-2.886813,171.423077,480591.1875,1745615852493,2025-04-25 21:17:32,-84.47244,-147.21642,75.19512,185.640980144429,2
25-04-2025 21:17:52:491,2025-04-25 21:17:52,-1.618593,171.176726,480377.21875,1745615872493,2025-04-25 21:17:52,-157.95858,-74.21856,-25.6347,176.398541627135,2
25-04-2025 21:18:12:491,2025-04-25 21:18:12,-0.345749,170.929705,480184.125,1745615892492,2025-04-25 21:18:12,-166.25934,5.85936,-133.54458,213.332264517634,1
25-04-2025 21:18:22:491,2025-04-25 21:18:22,0.292925,170.805778,480095.46875,1745615902492,2025-04-25 21:18:22,-144.77502,32.22648,-186.03468,237.922791240968,1
25-04-2025 21:18:42:491,2025-04-25 21:18:42,1.564602,170.55899,479935.3125,1745615922492,2025-04-25 21:18:42,-87.40212,34.1796,-278.07546,293.484815775648,1
25-04-2025 21:18:52:491,2025-04-25 21:18:52,2.198239,170.435951,479863.6875,1745615932492,2025-04-25 21:18:52,-57.86118,11.47458,-309.32538,314.899623450574,1
25-04-2025 21:19:12:491,2025-04-25 21:19:12,3.476294,170.187564,479735.78125,1745615952492,2025-04-25 21:19:12,0.24414,-66.65022,-344.96982,351.349524179584,1
25-04-2025 21:19:32:491,2025-04-25 21:19:32,4.744109,169.940707,479630.6875,1745615972490,2025-04-25 21:19:32,56.64048,-161.37654,-328.12416,370.021615601991,1
25-04-2025 21:19:42:491,2025-04-25 21:19:42,5.384065,169.815879,479585.84375,1745615982491,2025-04-25 21:19:42,82.03104,-204.10104,-302.97774,374.408649723896,0
25-04-2025 21:19:52:491,2025-04-25 21:19:52,6.017656,169.692116,479546.875,1745615992491,2025-04-25 21:19:52,105.71262,-238.76892,-268.30986,374.400769441584,0
25-04-2025 21:20:12:491,2025-04-25 21:20:12,7.291751,169.442636,479484.75,1745616012490,2025-04-25 21:20:12,161.37654,-281.9817,-178.95462,370.918889808279,1
25-04-2025 21:20:22:491,2025-04-25 21:20:22,7.927745,169.317753,479461.8125,1745616022489,2025-04-25 21:20:22,185.30226,-287.59692,-128.66178,365.517126257255,2
25-04-2025 21:20:42:491,2025-04-25 21:20:42,9.195306,169.068041,479431.9375,1745616042489,2025-04-25 21:20:42,219.97014,-270.01884,-35.4003,350.071732201638,2
25-04-2025 21:21:02:491,2025-04-25 21:21:02,10.467733,168.816144,479422.9375,1745616062489,2025-04-25 21:21:02,226.80606,-234.3744,36.13272,328.143142062549,2
25-04-2025 21:21:22:491,2025-04-25 21:21:22,11.742556,168.562348,479434.6875,1745616082489,2025-04-25 21:21:22,212.64594,-214.35492,75.43926,311.219230569124,2
25-04-2025 21:21:42:491,2025-04-25 21:21:42,13.016518,168.307117,479466.78125,1745616102489,2025-04-25 21:21:42,179.93118,-224.12052,90.57594,301.345711647182,2
25-04-2025 21:21:52:491,2025-04-25 21:21:52,13.65017,168.179502,479490.1875,1745616112488,2025-04-25 21:21:52,184.81398,-234.3744,71.53302,306.927580267921,3
25-04-2025 21:22:12:491,2025-04-25 21:22:12,14.922461,167.921813,479551.84375,1745616132488,2025-04-25 21:22:12,181.15188,-262.4505,34.66788,320.77738461662,3
25-04-2025 21:22:22:491,2025-04-25 21:22:22,15.555896,167.792736,479589.71875,1745616142488,2025-04-25 21:22:22,184.08156,-272.94852,7.81248,329.314363710383,3
25-04-2025 21:22:42:491,2025-04-25 21:22:42,16.828987,167.531631,479679.84375,1745616162487,2025-04-25 21:22:42,197.02098,-287.35278,-52.97838,352.413954719891,4
25-04-2025 21:22:52:491,2025-04-25 21:22:52,17.460953,167.40112,479731.40625,1745616172487,2025-04-25 21:22:52,202.6362,-287.59692,-83.0076,361.474313889226,4
25-04-2025 21:23:12:491,2025-04-25 21:23:12,18.732794,167.136505,479848.5,1745616192487,2025-04-25 21:23:12,212.4018,-282.22584,-135.4977,378.319410171135,4
25-04-2025 21:23:22:491,2025-04-25 21:23:22,19.365113,167.003917,479913.1875,1745616202487,2025-04-25 21:23:22,213.13422,-277.58718,-157.71444,383.868053919409,4
25-04-2025 21:23:42:491,2025-04-25 21:23:42,20.636967,166.734999,480055.84375,1745616222486,2025-04-25 21:23:42,209.47212,-271.72782,-188.72022,391.573618437319,5
25-04-2025 21:23:52:491,2025-04-25 21:23:52,21.268958,166.600198,480132.78125,1745616232486,2025-04-25 21:23:52,204.10104,-273.4368,-199.95066,395.480953470274,5
25-04-2025 21:24:12:491,2025-04-25 21:24:12,22.540119,166.326554,480299.25,1745616252486,2025-04-25 21:24:12,178.71048,-278.80788,-210.20454,392.246374423699,5
25-04-2025 21:24:32:491,2025-04-25 21:24:32,23.80381,166.050928,480479.59375,1745616272495,2025-04-25 21:24:32,135.74184,-289.55004,-213.13422,384.306217131073,4
25-04-2025 21:24:52:491,2025-04-25 21:24:52,25.07267,165.770276,480674.75,1745616292495,2025-04-25 21:24:52,83.0076,-294.1887,-210.20454,370.976012030511,4
25-04-2025 21:25:12:491,2025-04-25 21:25:12,26.341021,165.485525,480883.03125,1745616312495,2025-04-25 21:25:12,27.34368,-288.81762,-202.39206,353.731311039114,4
25-04-2025 21:25:22:491,2025-04-25 21:25:22,26.971748,165.342255,480991.25,1745616322494,2025-04-25 21:25:22,4.63866,-284.91138,-197.26512,346.568231649576,3
25-04-2025 21:25:42:491,2025-04-25 21:25:42,28.238487,165.050907,481217.3125,1745616342495,2025-04-25 21:25:42,-28.32024,-278.3196,-185.5464,335.695252112355,4
25-04-2025 21:25:52:491,2025-04-25 21:25:52,28.876383,164.902295,481335.3125,1745616352494,2025-04-25 21:25:52,-38.32998,-279.29616,-178.71048,333.785811590871,3
25-04-2025 21:26:02:491,2025-04-25 21:26:02,29.506526,164.754149,481454.46875,1745616362494,2025-04-25 21:26:02,-44.18934,-281.49342,-170.40972,332.010114218544,3
25-04-2025 21:26:22:491,2025-04-25 21:26:22,30.768763,164.453265,481700.3125,1745616382494,2025-04-25 21:26:22,-37.35342,-296.6301,-144.53088,332.075096153386,3
25-04-2025 21:26:42:491,2025-04-25 21:26:42,32.034062,164.145702,481955.625,1745616402493,2025-04-25 21:26:42,-13.67184,-314.45232,-110.10714,333.452789823908,2
25-04-2025 21:26:52:491,2025-04-25 21:26:52,32.66386,163.990247,482085.6875,1745616412493,2025-04-25 21:26:52,-6.1035,-332.76282,-78.36894,341.921098856631,2
25-04-2025 21:27:02:491,2025-04-25 21:27:02,33.297947,163.832073,482218.4375,1745616422493,2025-04-25 21:27:02,24.16986,-334.4718,-64.45296,341.481699627405,2
25-04-2025 21:27:12:491,2025-04-25 21:27:12,33.926093,163.673667,482351.625,1745616432492,2025-04-25 21:27:12,49.31628,-339.84288,-37.10928,345.401762042192,1
25-04-2025 21:27:32:491,2025-04-25 21:27:32,35.193168,163.348632,482624.75,1745616452492,2025-04-25 21:27:32,97.16772,-337.64562,15.8691,351.707206138846,1
25-04-2025 21:27:42:491,2025-04-25 21:27:42,35.820681,163.184817,482761.96875,1745616462492,2025-04-25 21:27:42,116.94306,-331.29798,38.32998,353.416493957263,1
25-04-2025 21:28:02:491,2025-04-25 21:28:02,37.081398,162.849564,483040.84375,1745616482491,2025-04-25 21:28:02,140.13636,-320.31168,73.242,357.214448619414,0
25-04-2025 21:28:22:491,2025-04-25 21:28:22,38.341168,162.505869,483322.875,1745616502491,2025-04-25 21:28:22,146.72814,-322.99722,82.03104,364.12284015023,0
25-04-2025 21:28:42:491,2025-04-25 21:28:42,39.599951,162.153021,483606.90625,1745616522491,2025-04-25 21:28:42,144.0426,-342.52842,55.17564,375.6572112603,0
25-04-2025 21:28:52:491,2025-04-25 21:28:52,40.232068,161.972049,483750.03125,1745616532490,2025-04-25 21:28:52,141.6012,-357.6651,31.24992,385.942717381034,1
25-04-2025 21:29:02:491,2025-04-25 21:29:02,40.858325,161.790092,483891.90625,1745616542491,2025-04-25 21:29:02,143.31018,-371.33694,-5.12694,398.06433677731,0
25-04-2025 21:29:22:491,2025-04-25 21:29:22,42.115541,161.416413,484176.5625,1745616562490,2025-04-25 21:29:22,148.19298,-387.93846,-95.45874,426.110055162794,1
25-04-2025 21:29:42:491,2025-04-25 21:29:42,43.369779,161.031641,484459.25,1745616582490,2025-04-25 21:29:42,161.86482,-374.99904,-201.4155,455.403890623262,1
25-04-2025 21:29:52:491,2025-04-25 21:29:52,43.997039,160.834385,484599.78125,1745616592489,2025-04-25 21:29:52,169.6773,-356.4444,-254.39388,469.637352228402,2
25-04-2025 21:30:02:491,2025-04-25 21:30:02,44.627804,160.632594,484740.375,1745616602490,2025-04-25 21:30:02,181.8843,-330.8097,-301.75704,483.295217636324,1
25-04-2025 21:30:22:491,2025-04-25 21:30:22,45.878835,160.221553,485016.3125,1745616622489,2025-04-25 21:30:22,213.86664,-268.30986,-370.36038,504.872193482523,2
25-04-2025 21:30:42:491,2025-04-25 21:30:42,47.133558,159.793751,485288.28125,1745616642489,2025-04-25 21:30:42,267.57744,-216.0639,-394.77438,523.572446166286,2
25-04-2025 21:31:02:491,2025-04-25 21:31:02,48.383622,159.35054,485553.3125,1745616662488,2025-04-25 21:31:02,331.29798,-204.34518,-368.16312,535.779233518291,3
25-04-2025 21:31:22:491,2025-04-25 21:31:22,49.627762,158.890964,485810.03125,1745616682488,2025-04-25 21:31:22,372.06936,-250.73178,-293.45628,536.114374386862,3
25-04-2025 21:31:32:491,2025-04-25 21:31:32,50.250836,158.653301,485935.59375,1745616692488,2025-04-25 21:31:32,372.55764,-295.16526,-240.4779,532.683157441313,3
25-04-2025 21:31:42:491,2025-04-25 21:31:42,50.874036,158.410255,486059,1745616702488,2025-04-25 21:31:42,357.6651,-336.18078,-179.93118,522.797350926352,3
25-04-2025 21:31:52:491,2025-04-25 21:31:52,51.496785,158.161773,486179.96875,1745616712488,2025-04-25 21:31:52,324.46206,-374.26662,-113.5251,508.17229317986,3
25-04-2025 21:32:12:491,2025-04-25 21:32:12,52.742731,157.646626,486414.40625,1745616732487,2025-04-25 21:32:12,222.1674,-406.98138,28.0761,464.521759103569,4
25-04-2025 21:32:22:491,2025-04-25 21:32:22,53.365262,157.37958,486527.46875,1745616742487,2025-04-25 21:32:22,160.64412,-394.53024,95.45874,436.546692356522,4
25-04-2025 21:32:32:491,2025-04-25 21:32:32,53.98603,157.106454,486637.28125,1745616752487,2025-04-25 21:32:32,98.14428,-362.79204,155.27304,406.644907671203,4
25-04-2025 21:32:52:491,2025-04-25 21:32:52,55.22349,156.540013,486847.0625,1745616772487,2025-04-25 21:32:52,-16.35738,-249.99936,239.50134,346.595060182152,4
25-04-2025 21:33:12:491,2025-04-25 21:33:12,56.460984,155.941497,487043.71875,1745616792486,2025-04-25 21:33:12,-113.03682,-112.06026,255.61458,301.120637046942,5
25-04-2025 21:33:32:491,2025-04-25 21:33:32,57.698945,155.306781,487226.15625,1745616812486,2025-04-25 21:33:32,-205.56588,6.83592,191.40576,280.963032770502,5
25-04-2025 21:33:52:491,2025-04-25 21:33:52,58.927259,154.637026,487392.03125,1745616832495,2025-04-25 21:33:52,-284.17896,55.90806,60.54672,295.887305882499,4
25-04-2025 21:34:02:491,2025-04-25 21:34:02,59.546395,154.282731,487469.5625,1745616842495,2025-04-25 21:34:02,-311.2785,45.1659,-22.46088,315.339109872902,4
25-04-2025 21:34:22:491,2025-04-25 21:34:22,60.769825,153.546068,487610.15625,1745616862495,2025-04-25 21:34:22,-318.35856,-39.55068,-200.1948,378.145986307902,4
25-04-2025 21:34:32:491,2025-04-25 21:34:32,61.380171,153.158769,487673.78125,1745616872494,2025-04-25 21:34:32,-288.0852,-102.29466,-284.4231,417.556917961091,3
25-04-2025 21:34:52:491,2025-04-25 21:34:52,62.602734,152.338695,487787.5,1745616892494,2025-04-25 21:34:52,-140.62464,-205.81002,-426.75672,494.220954404696,3
25-04-2025 21:35:12:491,2025-04-25 21:35:12,63.820222,151.456071,487881.71875,1745616912494,2025-04-25 21:35:12,74.70684,-211.91352,-509.76432,557.088964032351,3
25-04-2025 21:35:22:491,2025-04-25 21:35:22,64.424994,150.990074,487921.125,1745616922494,2025-04-25 21:35:22,184.3257,-172.85112,-523.92444,581.678856582443,3
25-04-2025 21:35:42:491,2025-04-25 21:35:42,65.636445,149.994246,487984.65625,1745616942493,2025-04-25 21:35:42,351.07332,-17.57808,-486.32688,600.062745988153,2
25-04-2025 21:36:02:491,2025-04-25 21:36:02,66.842267,148.908847,488026.625,1745616962493,2025-04-25 21:36:02,436.76646,154.54062,-365.47758,590.103046334767,2
25-04-2025 21:36:12:491,2025-04-25 21:36:12,67.43986,148.331095,488039.21875,1745616972493,2025-04-25 21:36:12,454.1004,220.70256,-279.29616,576.994920481506,2
25-04-2025 21:36:22:491,2025-04-25 21:36:22,68.033752,147.727662,488046.15625,1745616982493,2025-04-25 21:36:22,456.5418,266.1126,-184.3257,559.662661526111,2
25-04-2025 21:36:32:491,2025-04-25 21:36:32,68.633292,147.086198,488047.40625,1745616992493,2025-04-25 21:36:32,450.19416,288.0852,-81.05448,540.590133914055,2
25-04-2025 21:36:52:491,2025-04-25 21:36:52,69.813481,145.716444,488032.28125,1745617012493,2025-04-25 21:36:52,420.16494,253.66146,119.87274,505.224887440873,2
25-04-2025 21:37:12:491,2025-04-25 21:37:12,70.987167,144.189132,487993.125,1745617032492,2025-04-25 21:37:12,356.4444,131.34732,279.78444,471.788153336491,1
25-04-2025 21:37:32:491,2025-04-25 21:37:32,72.141196,142.491297,487929.8125,1745617052491,2025-04-25 21:37:32,237.79236,-29.54094,362.30376,434.375284886918,0
25-04-2025 21:37:42:491,2025-04-25 21:37:42,72.719269,141.553676,487888.34375,1745617062491,2025-04-25 21:37:42,154.54062,-98.38842,372.3135,414.946293756591,0
25-04-2025 21:38:02:491,2025-04-25 21:38:02,73.850375,139.516067,487787.25,1745617082491,2025-04-25 21:38:02,-45.41004,-163.5738,327.88002,369.220486016746,0
25-04-2025 21:38:12:491,2025-04-25 21:38:12,74.416031,138.378868,487726.28125,1745617092491,2025-04-25 21:38:12,-144.53088,-149.16954,281.00514,349.434708699359,0
25-04-2025 21:38:32:491,2025-04-25 21:38:32,75.513875,135.893963,487586.5,1745617112490,2025-04-25 21:38:32,-292.72386,-26.12298,143.79846,327.181395246966,1
25-04-2025 21:38:42:491,2025-04-25 21:38:42,76.057442,134.501123,487506.03125,1745617122490,2025-04-25 21:38:42,-322.02066,58.83774,60.54672,332.904025836128,1
25-04-2025 21:39:02:491,2025-04-25 21:39:02,77.11578,131.396215,487325.625,1745617142490,2025-04-25 21:39:02,-290.28246,218.01702,-121.58172,382.854335526569,1
25-04-2025 21:39:12:491,2025-04-25 21:39:12,77.62648,129.669379,487226.09375,1745617152489,2025-04-25 21:39:12,-237.30408,267.82158,-215.33148,417.623360670034,2
25-04-2025 21:39:22:491,2025-04-25 21:39:22,78.127447,127.795421,487119.5625,1745617162490,2025-04-25 21:39:22,-170.898,289.79418,-304.44258,453.73128356212,1
25-04-2025 21:39:42:491,2025-04-25 21:39:42,79.093413,123.539913,486885.09375,1745617182490,2025-04-25 21:39:42,-18.06636,251.22006,-455.07696,520.127822206133,1
25-04-2025 21:39:52:491,2025-04-25 21:39:52,79.551206,121.139224,486757.90625,1745617192489,2025-04-25 21:39:52,58.83774,197.99754,-506.34636,546.856052155966,2
25-04-2025 21:40:12:491,2025-04-25 21:40:12,80.407671,115.692053,486483,1745617212489,2025-04-25 21:40:12,204.58932,59.57016,-549.315,589.196370529799,2
25-04-2025 21:40:22:491,2025-04-25 21:40:22,80.804191,112.58181,486333.875,1745617222489,2025-04-25 21:40:22,275.8782,-12.69528,-534.17832,601.345515429807,2
25-04-2025 21:40:42:491,2025-04-25 21:40:42,81.50266,105.634244,486017.96875,1745617242488,2025-04-25 21:40:42,411.62004,-124.99968,-440.6727,615.831475206484,3
25-04-2025 21:40:52:491,2025-04-25 21:40:52,81.801296,101.752518,485849.71875,1745617252489,2025-04-25 21:40:52,474.60816,-153.31992,-366.21,618.764630136041,2
25-04-2025 21:41:12:491,2025-04-25 21:41:12,82.279396,93.161902,485491.125,1745617272488,2025-04-25 21:41:12,561.27786,-134.277,-184.56984,605.911853896922,3
25-04-2025 21:41:32:491,2025-04-25 21:41:32,82.569474,83.718148,485106.125,1745617292487,2025-04-25 21:41:32,573.48486,-32.47062,6.34764,574.438437385568,4
25-04-2025 21:41:52:491,2025-04-25 21:41:52,82.651019,73.778098,484692.96875,1745617312487,2025-04-25 21:41:52,482.66478,94.48218,170.898,520.671008021381,4
25-04-2025 21:42:02:491,2025-04-25 21:42:02,82.610817,68.827837,484477.5,1745617322487,2025-04-25 21:42:02,399.90132,144.28674,234.3744,485.459667174246,4
25-04-2025 21:42:12:491,2025-04-25 21:42:12,82.516444,63.911432,484252.8125,1745617332487,2025-04-25 21:42:12,299.31564,174.80424,281.73756,446.6793339582,4
25-04-2025 21:42:32:491,2025-04-25 21:42:32,82.17865,54.674001,483787.625,1745617352487,2025-04-25 21:42:32,81.7869,170.65386,321.0441,372.667614757869,4
25-04-2025 21:42:42:491,2025-04-25 21:42:42,81.938405,50.354402,483542.78125,1745617362486,2025-04-25 21:42:42,-20.50776,137.69496,311.52264,341.213753330942,5
25-04-2025 21:42:52:491,2025-04-25 21:42:52,81.659119,46.335529,483293.46875,1745617372486,2025-04-25 21:42:52,-111.81612,92.52906,284.17896,319.095836611855,5
25-04-2025 21:43:02:491,2025-04-25 21:43:02,81.339473,42.552331,483035.0625,1745617382486,2025-04-25 21:43:02,-189.69678,39.0624,239.98962,308.392213169971,5
25-04-2025 21:43:22:491,2025-04-25 21:43:22,80.611382,35.87814,482504.5,1745617402486,2025-04-25 21:43:22,-294.43284,-54.68736,109.61886,318.900766825567,5
25-04-2025 21:43:32:491,2025-04-25 21:43:32,80.202123,32.89262,482226.625,1745617412495,2025-04-25 21:43:32,-331.29798,-88.13454,41.74794,345.353354098864,4
25-04-2025 21:43:52:491,2025-04-25 21:43:52,79.324082,27.663651,481656.59375,1745617432495,2025-04-25 21:43:52,-334.96008,-90.82008,-139.40394,374.005348373972,4
25-04-2025 21:44:12:491,2025-04-25 21:44:12,78.374092,23.233638,481061.5,1745617452495,2025-04-25 21:44:12,-297.11838,-28.80852,-289.55004,415.870759037488,4
25-04-2025 21:44:22:491,2025-04-25 21:44:22,77.877919,21.277602,480755.1875,1745617462495,2025-04-25 21:44:22,-258.7884,21.72846,-348.14364,434.335764151401,4
