navTimeText,navTimeUtc,latDeg,lonDeg,altM,matchedMagTimeMs,matchedMagTimeUtc,Bx_mGs,By_mGs,Bz_mGs,Bnorm_mGs,syncErrorMs
25-04-2025 13:13:22:521,2025-04-25 13:13:22,-51.509629,-58.597238,498621.15625,1745586802525,2025-04-25 13:13:22,305.66328,16.11324,73.48614,314.785466652696,4
25-04-2025 13:13:32:521,2025-04-25 13:13:32,-50.892296,-58.843842,498399.09375,1745586812525,2025-04-25 13:13:32,294.92112,-2.68554,54.68736,299.960641569716,4
25-04-2025 13:13:52:521,2025-04-25 13:13:52,-49.648816,-59.324086,497940,1745586832525,2025-04-25 13:13:52,319.8234,25.6347,99.85326,336.028002649002,4
25-04-2025 13:14:12:521,2025-04-25 13:14:12,-48.402962,-59.784892,497465.40625,1745586852524,2025-04-25 13:14:12,295.65354,0.73242,46.87488,299.347300854045,3
25-04-2025 13:14:22:521,2025-04-25 13:14:22,-47.783447,-60.007023,497224.34375,1745586862524,2025-04-25 13:14:22,303.22188,9.03318,135.98598,332.441413798292,3
25-04-2025 13:14:32:521,2025-04-25 13:14:32,-47.163542,-60.224933,496979.96875,1745586872524,2025-04-25 13:14:32,279.78444,-8.30076,52.73424,284.83176710309,3
25-04-2025 13:14:52:521,2025-04-25 13:14:52,-45.913867,-60.651704,496478.40625,1745586892524,2025-04-25 13:14:52,281.49342,-11.47458,55.41978,287.126389425844,3
25-04-2025 13:15:02:521,2025-04-25 13:15:02,-45.291589,-60.858352,496224.53125,1745586902523,2025-04-25 13:15:02,287.35278,20.26362,63.23226,294.924656775151,2
25-04-2025 13:15:22:521,2025-04-25 13:15:22,-44.039742,-61.263102,495706.28125,1745586922523,2025-04-25 13:15:22,295.4094,29.54094,89.84352,310.179365578102,2
25-04-2025 13:15:42:521,2025-04-25 13:15:42,-42.788406,-61.654075,495179.3125,1745586942523,2025-04-25 13:15:42,277.0989,4.15038,67.1385,285.146636342785,2
25-04-2025 13:16:02:521,2025-04-25 13:16:02,-41.534599,-62.033301,494643.65625,1745586962522,2025-04-25 13:16:02,283.44654,20.01948,81.05448,295.486969840486,1
25-04-2025 13:16:12:521,2025-04-25 13:16:12,-40.911266,-62.217484,494374.90625,1745586972522,2025-04-25 13:16:12,288.0852,-20.50776,80.81034,299.906588340725,1
25-04-2025 13:16:22:521,2025-04-25 13:16:22,-40.28075,-62.401018,494101.65625,1745586982522,2025-04-25 13:16:22,275.63406,0.97656,72.99786,285.138170482482,1
25-04-2025 13:16:32:521,2025-04-25 13:16:32,-39.656201,-62.580174,493829.71875,1745586992522,2025-04-25 13:16:32,258.05598,-21.9726,55.41978,264.852857224099,1
25-04-2025 13:16:42:522,2025-04-25 13:16:42,-39.031434,-62.756864,493556.625,1745587002521,2025-04-25 13:16:42,271.23954,-23.1933,74.95098,282.35875518082,1
25-04-2025 13:17:02:521,2025-04-25 13:17:02,-37.77655,-63.104534,493005.40625,1745587022522,2025-04-25 13:17:02,256.10286,-5.37108,93.9939,272.859628083299,1
25-04-2025 13:17:22:521,2025-04-25 13:17:22,-36.518153,-63.444104,492450.21875,1745587042521,2025-04-25 13:17:22,266.60088,-17.57808,85.20486,280.436955982767,0
25-04-2025 13:17:32:521,2025-04-25 13:17:32,-35.890732,-63.610235,492172.875,1745587052521,2025-04-25 13:17:32,266.60088,-6.59178,105.22434,286.6908483171,0
25-04-2025 13:17:52:521,2025-04-25 13:17:52,-34.631436,-63.937715,491615.96875,1745587072521,2025-04-25 13:17:52,252.92904,-14.40426,83.25174,266.667272447327,0
25-04-2025 13:18:02:521,2025-04-25 13:18:02,-33.99767,-64.099659,491335.90625,1745587082520,2025-04-25 13:18:02,243.40758,4.39452,127.44108,274.786809507031,1
25-04-2025 13:18:12:521,2025-04-25 13:18:12,-33.372434,-64.257648,491059.90625,1745587092520,2025-04-25 13:18:12,248.77866,-20.01948,73.97442,260.314840270781,1
25-04-2025 13:18:22:521,2025-04-25 13:18:22,-32.738845,-64.416006,490780.75,1745587102520,2025-04-25 13:18:22,249.26694,-28.80852,52.73424,256.407562817347,1
25-04-2025 13:18:42:521,2025-04-25 13:18:42,-31.479095,-64.725932,490227.75,1745587122519,2025-04-25 13:18:42,239.01306,-20.26362,66.16194,248.827770658003,2
25-04-2025 13:18:52:521,2025-04-25 13:18:52,-30.85233,-64.877809,489953.96875,1745587132520,2025-04-25 13:18:52,252.19662,-3.41796,95.45874,269.679789069136,1
25-04-2025 13:19:12:521,2025-04-25 13:19:12,-29.590104,-65.179273,489406,1745587152519,2025-04-25 13:19:12,240.4779,-37.8417,91.5525,260.083592145968,2
25-04-2025 13:19:22:521,2025-04-25 13:19:22,-28.960193,-65.327624,489134.5625,1745587162519,2025-04-25 13:19:22,232.17714,-21.72846,69.33576,243.281314381785,2
25-04-2025 13:19:32:521,2025-04-25 13:19:32,-28.328877,-65.474986,488864.0625,1745587172519,2025-04-25 13:19:32,223.14396,-8.5449,92.52906,241.71857426556,2
25-04-2025 13:19:42:521,2025-04-25 13:19:42,-27.697387,-65.621104,488595.15625,1745587182518,2025-04-25 13:19:42,241.45446,-23.92572,69.33576,252.349249941797,3
25-04-2025 13:20:02:521,2025-04-25 13:20:02,-26.433758,-65.90985,488062.65625,1745587202518,2025-04-25 13:20:02,213.86664,-46.3866,73.97442,231.004050135027,3
25-04-2025 13:20:22:521,2025-04-25 13:20:22,-25.166302,-66.194894,487537,1745587222517,2025-04-25 13:20:22,201.65964,-36.37686,90.08766,223.842964670916,4
25-04-2025 13:20:42:521,2025-04-25 13:20:42,-23.901236,-66.475164,487021.84375,1745587242518,2025-04-25 13:20:42,185.05812,-31.49406,75.6834,202.401483761305,3
25-04-2025 13:21:02:521,2025-04-25 13:21:02,-22.638102,-66.751104,486518,1745587262517,2025-04-25 13:21:02,186.03468,-40.52724,105.46848,217.657895832498,4
25-04-2025 13:21:12:521,2025-04-25 13:21:12,-22.000603,-66.888992,486268,1745587272517,2025-04-25 13:21:12,182.12844,-41.01552,63.72054,197.264666769281,4
25-04-2025 13:21:32:521,2025-04-25 13:21:32,-20.733362,-67.160499,485780.25,1745587292517,2025-04-25 13:21:32,183.34914,-54.19908,94.97046,213.480293432901,4
25-04-2025 13:21:52:521,2025-04-25 13:21:52,-19.472497,-67.42747,485307.875,1745587312516,2025-04-25 13:21:52,167.72418,-33.44718,84.71658,190.858621323537,5
25-04-2025 13:22:12:521,2025-04-25 13:22:12,-18.200948,-67.693752,484845.46875,1745587332516,2025-04-25 13:22:12,159.42342,-55.90806,85.449,189.322660076548,5
25-04-2025 13:22:32:521,2025-04-25 13:22:32,-16.935201,-67.95612,484399.90625,1745587352516,2025-04-25 13:22:32,182.37258,-7.81248,114.01338,215.220453485795,5
25-04-2025 13:22:42:521,2025-04-25 13:22:42,-16.301512,-68.086543,484182.65625,1745587361725,2025-04-25 13:22:41,158.44686,-42.7245,97.41186,190.839882657607,796
25-04-2025 13:22:52:521,2025-04-25 13:22:52,-15.667761,-68.216385,483969.375,1745587372525,2025-04-25 13:22:52,145.75158,-31.49406,118.65204,190.561553005693,4
25-04-2025 13:23:12:521,2025-04-25 13:23:12,-14.397258,-68.47503,483554.21875,1745587392525,2025-04-25 13:23:12,133.0563,-32.47062,91.79664,164.878571221866,4
25-04-2025 13:23:32:521,2025-04-25 13:23:32,-13.122519,-68.732494,483154.9375,1745587412525,2025-04-25 13:23:32,138.91566,-16.11324,124.02312,186.919585359768,4
25-04-2025 13:23:42:521,2025-04-25 13:23:42,-12.487591,-68.860027,482962.71875,1745587422524,2025-04-25 13:23:42,140.86878,-46.3866,106.2009,182.412611951746,3
25-04-2025 13:23:52:521,2025-04-25 13:23:52,-11.854412,-68.986789,482775.5625,1745587432524,2025-04-25 13:23:52,130.12662,-51.02526,69.09162,155.917177837839,3
25-04-2025 13:24:12:521,2025-04-25 13:24:12,-10.585938,-69.239526,482414.5,1745587452524,2025-04-25 13:24:12,127.19694,-51.2694,131.8356,190.232064460973,3
25-04-2025 13:24:22:521,2025-04-25 13:24:22,-9.953127,-69.365072,482241.46875,1745587462524,2025-04-25 13:24:22,105.71262,-51.51354,119.6286,167.749231797216,3
25-04-2025 13:24:32:521,2025-04-25 13:24:32,-9.313952,-69.491533,482071.53125,1745587472523,2025-04-25 13:24:32,121.82586,-38.57412,144.0426,192.555897113732,2
25-04-2025 13:24:42:521,2025-04-25 13:24:42,-8.680982,-69.616457,481908.125,1745587482524,2025-04-25 13:24:42,123.04656,-19.04292,122.07,174.36792603561,3
25-04-2025 13:25:02:521,2025-04-25 13:25:02,-7.405371,-69.867351,481593.875,1745587502523,2025-04-25 13:25:02,111.81612,-35.4003,143.79846,185.564067185207,2
25-04-2025 13:25:12:521,2025-04-25 13:25:12,-6.772892,-69.991373,481445.59375,1745587512523,2025-04-25 13:25:12,118.65204,-31.00578,135.98598,183.117043843904,2
25-04-2025 13:25:32:521,2025-04-25 13:25:32,-5.498173,-70.240682,481162.21875,1745587532523,2025-04-25 13:25:32,96.19116,-24.16986,158.44686,186.928673130755,2
25-04-2025 13:25:42:521,2025-04-25 13:25:42,-4.864251,-70.364377,481029.09375,1745587542523,2025-04-25 13:25:42,98.8767,-19.28706,134.277,167.865735679839,2
25-04-2025 13:25:52:521,2025-04-25 13:25:52,-4.228949,-70.488181,480900.90625,1745587552522,2025-04-25 13:25:52,74.95098,-45.1659,86.6697,123.163488192972,1
25-04-2025 13:26:12:521,2025-04-25 13:26:12,-2.959611,-70.735153,480660.65625,1745587572523,2025-04-25 13:26:12,106.2009,-33.93546,135.74184,175.659026903849,2
25-04-2025 13:26:32:521,2025-04-25 13:26:32,-1.686887,-70.982393,480441.21875,1745587592522,2025-04-25 13:26:32,79.10136,-45.65418,118.89618,149.925417871402,1
25-04-2025 13:26:42:522,2025-04-25 13:26:42,-1.045743,-71.106845,480338.875,1745587602521,2025-04-25 13:26:42,45.41004,-53.7108,111.32784,131.684508308712,1
25-04-2025 13:27:02:521,2025-04-25 13:27:02,0.222067,-71.352862,480152.71875,1745587622522,2025-04-25 13:27:02,61.27914,-27.83196,146.72814,161.427686796413,1
25-04-2025 13:27:12:521,2025-04-25 13:27:12,0.856921,-71.476051,480067.65625,1745587632521,2025-04-25 13:27:12,63.23226,-35.4003,136.23012,154.305364585979,0
25-04-2025 13:27:22:522,2025-04-25 13:27:22,1.493694,-71.599637,479987.8125,1745587642521,2025-04-25 13:27:22,53.22252,-50.29284,122.07,142.348485381531,1
25-04-2025 13:27:42:521,2025-04-25 13:27:42,2.767264,-71.846985,479844.5625,1745587662520,2025-04-25 13:27:42,39.55068,-44.18934,152.83164,163.934329056447,1
25-04-2025 13:27:52:521,2025-04-25 13:27:52,3.403419,-71.97066,479781.21875,1745587672520,2025-04-25 13:27:52,43.21278,-31.24992,144.77502,154.284504313736,1
25-04-2025 13:28:02:521,2025-04-25 13:28:02,4.039578,-72.094443,479723.34375,1745587682520,2025-04-25 13:28:02,17.82222,-38.81826,120.36102,127.715558843065,1
25-04-2025 13:28:22:521,2025-04-25 13:28:22,5.309944,-72.342044,479624.09375,1745587702520,2025-04-25 13:28:22,20.50776,-9.52146,117.1872,119.348507592635,1
25-04-2025 13:28:32:521,2025-04-25 13:28:32,5.949872,-72.467016,479582.3125,1745587712520,2025-04-25 13:28:32,25.39056,-43.70106,155.0289,163.059568923284,1
25-04-2025 13:28:52:521,2025-04-25 13:28:52,7.220783,-72.715833,479515.53125,1745587732519,2025-04-25 13:28:52,20.7519,-7.56834,130.85904,132.710246302564,2
25-04-2025 13:29:02:521,2025-04-25 13:29:02,7.854292,-72.840204,479490.25,1745587742519,2025-04-25 13:29:02,-15.38082,-41.25966,154.78476,160.92622873679,2
25-04-2025 13:29:22:521,2025-04-25 13:29:22,9.130109,-73.091473,479455.34375,1745587762519,2025-04-25 13:29:22,-13.67184,-53.7108,129.63834,140.988894752676,2
25-04-2025 13:29:32:521,2025-04-25 13:29:32,9.763452,-73.216657,479445.90625,1745587772518,2025-04-25 13:29:32,-20.99604,-32.9589,128.1735,133.998391360276,3
25-04-2025 13:29:52:521,2025-04-25 13:29:52,11.034598,-73.468909,479442.53125,1745587792519,2025-04-25 13:29:52,-34.42374,-36.621,156.49374,164.366609065756,2
25-04-2025 13:30:02:521,2025-04-25 13:30:02,11.67483,-73.596518,479448.625,1745587802519,2025-04-25 13:30:02,-3.90624,-13.67184,124.99968,125.805794461247,2
25-04-2025 13:30:22:521,2025-04-25 13:30:22,12.945576,-73.851017,479475.90625,1745587822518,2025-04-25 13:30:22,-15.8691,-17.82222,154.54062,156.372194109192,3
25-04-2025 13:30:32:521,2025-04-25 13:30:32,13.579937,-73.978721,479496.96875,1745587832518,2025-04-25 13:30:32,-36.621,-13.67184,187.9878,192.008931560033,3
25-04-2025 13:30:52:521,2025-04-25 13:30:52,14.850295,-74.235905,479553.8125,1745587852518,2025-04-25 13:30:52,-78.61308,-35.64444,89.1111,124.061801507192,3
25-04-2025 13:31:02:521,2025-04-25 13:31:02,15.483745,-74.364921,479589.3125,1745587862517,2025-04-25 13:31:02,-74.95098,-46.3866,111.32784,141.997373291149,4
25-04-2025 13:31:22:521,2025-04-25 13:31:22,16.758142,-74.626169,479674.8125,1745587882517,2025-04-25 13:31:22,-99.36498,-35.15616,133.78872,170.319630212094,4
25-04-2025 13:31:42:521,2025-04-25 13:31:42,18.024458,-74.888188,479777.9375,1745587902517,2025-04-25 13:31:42,-93.26148,-28.32024,121.33758,155.635946894361,4
25-04-2025 13:31:52:521,2025-04-25 13:31:52,18.65944,-75.020558,479836.28125,1745587912517,2025-04-25 13:31:52,-71.04474,-27.58782,135.74184,155.673665147981,4
25-04-2025 13:32:12:521,2025-04-25 13:32:12,19.932211,-75.288007,479966.09375,1745587932516,2025-04-25 13:32:12,-83.49588,-36.86514,138.91566,166.217210653499,5
25-04-2025 13:32:22:521,2025-04-25 13:32:22,20.566183,-75.422343,480037,1745587942516,2025-04-25 13:32:22,-89.1111,-28.56438,109.61886,144.128437220744,5
25-04-2025 13:32:42:521,2025-04-25 13:32:42,21.833227,-75.693236,480190.6875,1745587962516,2025-04-25 13:32:42,-114.50166,-51.75768,113.5251,169.344134565529,5
25-04-2025 13:32:52:521,2025-04-25 13:32:52,22.466224,-75.829839,480273.28125,1745587972516,2025-04-25 13:32:52,-119.38446,-10.49802,123.04656,171.765286484917,5
25-04-2025 13:33:12:521,2025-04-25 13:33:12,23.738237,-76.10707,480450.375,1745587992516,2025-04-25 13:33:12,-114.25752,-23.92572,134.03286,177.741465375552,5
25-04-2025 13:33:32:521,2025-04-25 13:33:32,25.003328,-76.386664,480640.625,1745588012525,2025-04-25 13:33:32,-150.63438,-39.79482,104.00364,187.326189493264,4
25-04-2025 13:33:42:521,2025-04-25 13:33:42,25.64136,-76.529237,480741.65625,1745588022525,2025-04-25 13:33:42,-133.0563,-48.58386,148.68126,205.35454097092,4
25-04-2025 13:34:02:521,2025-04-25 13:34:02,26.908819,-76.815791,480951.84375,1745588042525,2025-04-25 13:34:02,-162.3531,-54.44322,118.65204,208.328826329291,4
25-04-2025 13:34:12:521,2025-04-25 13:34:12,27.537547,-76.959655,481060.5625,1745588052525,2025-04-25 13:34:12,-158.691,-38.32998,101.3181,192.13895553846,4
25-04-2025 13:34:22:521,2025-04-25 13:34:22,28.16865,-77.105282,481172.53125,1745588062525,2025-04-25 13:34:22,-187.49952,-41.5038,117.91962,225.352329021945,4
25-04-2025 13:34:32:521,2025-04-25 13:34:32,28.807805,-77.254057,481288.71875,1745588072525,2025-04-25 13:34:32,-174.31596,-26.12298,143.31018,227.170138192577,4
25-04-2025 13:34:42:521,2025-04-25 13:34:42,29.43984,-77.40249,481406.1875,1745588082524,2025-04-25 13:34:42,-145.99572,-28.56438,122.31414,192.591336531637,3
25-04-2025 13:34:52:521,2025-04-25 13:34:52,30.067285,-77.551204,481525.21875,1745588092524,2025-04-25 13:34:52,-163.08552,-14.6484,131.59146,210.066120069758,3
25-04-2025 13:35:12:521,2025-04-25 13:35:12,31.334275,-77.855824,481772.59375,1745588112524,2025-04-25 13:35:12,-190.4292,-46.87488,107.17746,223.489468476047,3
25-04-2025 13:35:22:521,2025-04-25 13:35:22,31.96686,-78.010193,481899.3125,1745588122524,2025-04-25 13:35:22,-185.79054,-43.45692,113.76924,222.148753360345,3
25-04-2025 13:35:32:521,2025-04-25 13:35:32,32.597935,-78.165785,482027.71875,1745588132524,2025-04-25 13:35:32,-175.29252,-27.58782,145.2633,229.325056867305,3
25-04-2025 13:35:52:521,2025-04-25 13:35:52,33.857722,-78.481394,482289.34375,1745588152523,2025-04-25 13:35:52,-201.65964,-32.71476,119.38446,236.621037138034,2
25-04-2025 13:36:12:521,2025-04-25 13:36:12,35.124251,-78.805869,482558.59375,1745588172523,2025-04-25 13:36:12,-201.4155,-51.02526,110.59542,235.37869003649,2
25-04-2025 13:36:22:521,2025-04-25 13:36:22,35.754363,-78.970162,482694.5625,1745588182523,2025-04-25 13:36:22,-190.18506,-34.66788,138.42738,237.76954911124,2
25-04-2025 13:36:32:521,2025-04-25 13:36:32,36.384817,-79.136546,482831.75,1745588192523,2025-04-25 13:36:32,-185.5464,-23.92572,95.70288,210.140305202912,2
25-04-2025 13:36:52:521,2025-04-25 13:36:52,37.641388,-79.474469,483108,1745588212522,2025-04-25 13:36:52,-200.1948,-24.414,101.3181,225.697493851062,1
25-04-2025 13:37:12:522,2025-04-25 13:37:12,38.905123,-79.823376,483388.75,1745588232521,2025-04-25 13:37:12,-210.44868,-14.89254,79.58964,225.488237956492,1
25-04-2025 13:37:32:521,2025-04-25 13:37:32,40.163507,-80.180574,483670.03125,1745588252522,2025-04-25 13:37:32,-232.17714,-33.44718,84.2283,249.23752668774,1
25-04-2025 13:37:42:521,2025-04-25 13:37:42,40.792239,-80.362954,483810.84375,1745588262521,2025-04-25 13:37:42,-260.0091,-25.87884,62.49984,268.664617027589,0
25-04-2025 13:37:52:521,2025-04-25 13:37:52,41.421392,-80.548216,483951.75,1745588272521,2025-04-25 13:37:52,-256.59114,-10.9863,74.4627,267.403077030687,0
25-04-2025 13:38:12:521,2025-04-25 13:38:12,42.673772,-80.925673,484231.6875,1745588292521,2025-04-25 13:38:12,-275.63406,-21.48432,81.7869,288.31373198229,0
25-04-2025 13:38:22:521,2025-04-25 13:38:22,43.301999,-81.119616,484371.53125,1745588302521,2025-04-25 13:38:22,-232.90956,10.25388,104.00364,255.281731284668,0
25-04-2025 13:38:32:521,2025-04-25 13:38:32,43.930612,-81.31694,484510.84375,1745588312520,2025-04-25 13:38:32,-277.58718,-24.414,44.67762,282.217603322714,1
25-04-2025 13:38:42:521,2025-04-25 13:38:42,44.557596,-81.51714,484649.09375,1745588322521,2025-04-25 13:38:42,-251.4642,-17.57808,46.14246,256.266188548115,0
25-04-2025 13:39:02:521,2025-04-25 13:39:02,45.810649,-81.928023,484922.625,1745588342520,2025-04-25 13:39:02,-278.80788,-5.12694,95.45874,294.741395983404,1
25-04-2025 13:39:12:521,2025-04-25 13:39:12,46.436697,-82.139008,485057.59375,1745588352520,2025-04-25 13:39:12,-279.05202,-30.5175,64.20882,287.96548445625,1
25-04-2025 13:39:22:521,2025-04-25 13:39:22,47.062332,-82.353893,485191.15625,1745588362519,2025-04-25 13:39:22,-290.77074,-38.32998,72.75372,302.175304055091,2
25-04-2025 13:39:42:521,2025-04-25 13:39:42,48.310696,-82.795464,485453.1875,1745588382519,2025-04-25 13:39:42,-272.2161,-21.72846,80.5662,284.718534092218,2
25-04-2025 13:39:52:521,2025-04-25 13:39:52,48.934576,-83.022957,485581.59375,1745588392519,2025-04-25 13:39:52,-318.84684,-10.74216,22.46088,319.817436219205,2
25-04-2025 13:40:12:521,2025-04-25 13:40:12,50.184306,-83.493428,485833.03125,1745588412519,2025-04-25 13:40:12,-272.46024,-15.38082,24.90228,274.027873680632,2
25-04-2025 13:40:22:521,2025-04-25 13:40:22,50.806943,-83.735667,485955.09375,1745588422519,2025-04-25 13:40:22,-313.7199,-36.37686,28.56438,317.110982787184,2
25-04-2025 13:40:42:521,2025-04-25 13:40:42,52.052786,-84.237406,486192.28125,1745588442519,2025-04-25 13:40:42,-304.19844,-38.32998,59.08188,312.244370340873,2
25-04-2025 13:41:02:521,2025-04-25 13:41:02,53.294781,-84.762197,486418.40625,1745588462518,2025-04-25 13:41:02,-300.2922,-22.21674,31.98234,302.806636302679,3
25-04-2025 13:41:12:521,2025-04-25 13:41:12,53.916246,-85.034837,486527.3125,1745588472518,2025-04-25 13:41:12,-301.75704,-34.66788,21.48432,304.500819537679,3
25-04-2025 13:41:32:521,2025-04-25 13:41:32,55.156284,-85.600773,486735.5,1745588492517,2025-04-25 13:41:32,-321.77652,-21.72846,15.13668,322.864327355477,4
25-04-2025 13:41:52:521,2025-04-25 13:41:52,56.393395,-86.197274,486930.15625,1745588512518,2025-04-25 13:41:52,-322.50894,-15.38082,0,322.87549613403,3
25-04-2025 13:42:02:521,2025-04-25 13:42:02,57.011271,-86.508294,487022.125,1745588522518,2025-04-25 13:42:02,-329.589,-24.16986,7.3242,330.555192001365,3
25-04-2025 13:42:12:521,2025-04-25 13:42:12,57.627856,-86.828063,487110.28125,1745588532517,2025-04-25 13:42:12,-345.4581,-13.91598,9.27732,345.862721352494,4
25-04-2025 13:42:32:521,2025-04-25 13:42:32,58.86561,-87.500672,487275.6875,1745588552517,2025-04-25 13:42:32,-305.66328,-9.52146,42.7245,308.781608651066,4
25-04-2025 13:42:52:521,2025-04-25 13:42:52,60.092216,-88.212016,487423.5,1745588572517,2025-04-25 13:42:52,-339.59874,-8.5449,-12.207,339.925477677972,4
25-04-2025 13:43:12:521,2025-04-25 13:43:12,61.316541,-88.97253,487554.03125,1745588592517,2025-04-25 13:43:12,-311.2785,-3.6621,6.83592,311.37508786174,4
25-04-2025 13:43:22:521,2025-04-25 13:43:22,61.927201,-89.372875,487612.4375,1745588602516,2025-04-25 13:43:22,-342.52842,-24.90228,-44.67762,346.326337124047,5
25-04-2025 13:43:42:521,2025-04-25 13:43:42,63.145461,-90.218384,487715.03125,1745588622516,2025-04-25 13:43:42,-323.4855,10.74216,-0.73242,323.66463994507,5
25-04-2025 13:43:52:521,2025-04-25 13:43:52,63.759543,-90.670556,487759.4375,1745588632516,2025-04-25 13:43:52,-344.72568,-13.18356,-47.85144,348.280578005449,5
25-04-2025 13:44:12:521,2025-04-25 13:44:12,64.971088,-91.620349,487832.0625,1745588652516,2025-04-25 13:44:12,-339.59874,-34.66788,-3.90624,341.386034899232,5
25-04-2025 13:44:22:521,2025-04-25 13:44:22,65.575062,-92.125475,487860.5625,1745588662516,2025-04-25 13:44:22,-370.11624,-15.8691,-38.57412,372.459155049681,5
25-04-2025 13:44:42:521,2025-04-25 13:44:42,66.777646,-93.202658,487901.375,1745588682525,2025-04-25 13:44:42,-337.88976,-31.98234,-10.25388,339.554858660258,4
25-04-2025 13:45:02:521,2025-04-25 13:45:02,67.974316,-94.38288,487920.0625,1745588702525,2025-04-25 13:45:02,-321.28824,3.41796,-5.61522,321.355482773373,4
25-04-2025 13:45:12:521,2025-04-25 13:45:12,68.567579,-95.014133,487920.875,1745588712524,2025-04-25 13:45:12,-343.99326,-12.207,-64.20882,350.147320909671,3
25-04-2025 13:45:32:521,2025-04-25 13:45:32,69.750739,-96.379133,487905.03125,1745588732525,2025-04-25 13:45:32,-333.00696,-21.48432,-11.47458,333.896507020484,4
25-04-2025 13:45:42:521,2025-04-25 13:45:42,70.33849,-97.116739,487888.21875,1745588742524,2025-04-25 13:45:42,-341.796,-22.94916,-33.93546,344.242334709311,3
25-04-2025 13:45:52:521,2025-04-25 13:45:52,70.923373,-97.89536,487865.34375,1745588752524,2025-04-25 13:45:52,-356.68854,-36.621,-48.828,361.87288623539,3
25-04-2025 13:46:12:521,2025-04-25 13:46:12,72.080475,-99.586132,487801.375,1745588772524,2025-04-25 13:46:12,-344.96982,13.91598,-50.29284,348.894254703998,3
25-04-2025 13:46:22:521,2025-04-25 13:46:22,72.660167,-100.519785,487759.59375,1745588782524,2025-04-25 13:46:22,-336.42492,-13.4277,-23.92572,337.541804820995,3
25-04-2025 13:46:42:521,2025-04-25 13:46:42,73.794498,-102.548508,487657.84375,1745588802524,2025-04-25 13:46:42,-362.79204,-12.207,-68.84748,369.468605755228,3
25-04-2025 13:47:02:521,2025-04-25 13:47:02,74.907914,-104.857563,487530.5625,1745588822523,2025-04-25 13:47:02,-313.7199,-12.45114,-60.79086,319.797959972932,2
25-04-2025 13:47:12:521,2025-04-25 13:47:12,75.457136,-106.139699,487456.9375,1745588832523,2025-04-25 13:47:12,-326.41518,-11.23044,-35.88858,328.57416619607,2
25-04-2025 13:47:22:521,2025-04-25 13:47:22,75.997234,-107.510825,487377.03125,1745588842523,2025-04-25 13:47:22,-333.2511,-2.19726,-83.74002,343.618268653339,2
25-04-2025 13:47:32:521,2025-04-25 13:47:32,76.530501,-108.988523,487290.40625,1745588852522,2025-04-25 13:47:32,-335.6925,-20.50776,-91.79664,348.621063465415,1
25-04-2025 13:47:52:521,2025-04-25 13:47:52,77.575629,-112.323151,487095.84375,1745588872522,2025-04-25 13:47:52,-331.05384,-14.89254,-32.71476,332.999531903957,1
25-04-2025 13:48:02:521,2025-04-25 13:48:02,78.079328,-114.188216,486988.9375,1745588882523,2025-04-25 13:48:02,-343.50498,1.2207,-82.76346,353.336881324979,2
25-04-2025 13:48:22:521,2025-04-25 13:48:22,79.046695,-118.403119,486754.78125,1745588902522,2025-04-25 13:48:22,-337.15734,6.1035,-54.44322,341.57925702843,1
25-04-2025 13:48:32:521,2025-04-25 13:48:32,79.506776,-120.786841,486627.5,1745588912522,2025-04-25 13:48:32,-312.01092,-6.34764,-67.38264,319.267171670038,1
25-04-2025 13:48:42:521,2025-04-25 13:48:42,79.943833,-123.351072,486494.75,1745588922522,2025-04-25 13:48:42,-349.36434,5.37108,-45.65418,352.37564432786,1
25-04-2025 13:49:02:521,2025-04-25 13:49:02,80.76198,-129.236427,486205.46875,1745588942522,2025-04-25 13:49:02,-349.60848,-15.38082,-57.86118,354.697864474506,1
25-04-2025 13:49:22:521,2025-04-25 13:49:22,81.469909,-136.154494,485888.625,1745588962521,2025-04-25 13:49:22,-341.30772,21.24018,-60.05844,347.201845031481,0
25-04-2025 13:49:32:521,2025-04-25 13:49:32,81.772944,-140.01687,485720.15625,1745588972521,2025-04-25 13:49:32,-345.94638,-31.24992,-81.54276,356.797809751585,0
25-04-2025 13:49:52:521,2025-04-25 13:49:52,82.259267,-148.547339,485362.3125,1745588992520,2025-04-25 13:49:52,-333.2511,-10.49802,-86.42556,344.435598474438,1
25-04-2025 13:50:02:521,2025-04-25 13:50:02,82.434229,-153.15937,485173.4375,1745589002521,2025-04-25 13:50:02,-352.04988,18.55464,-75.19512,360.468720897332,0
25-04-2025 13:50:12:521,2025-04-25 13:50:12,82.55985,-157.969585,484977.15625,1745589012520,2025-04-25 13:50:12,-344.2374,-15.8691,-62.98812,350.312316590074,1
25-04-2025 13:50:32:521,2025-04-25 13:50:32,82.652105,-167.88855,484564.90625,1745589032520,2025-04-25 13:50:32,-341.06358,-18.79878,-86.42556,352.345196012686,1
25-04-2025 13:50:42:521,2025-04-25 13:50:42,82.617647,-172.819509,484350.78125,1745589042520,2025-04-25 13:50:42,-334.71594,-14.40426,-81.05448,344.691270449806,1
25-04-2025 13:50:52:521,2025-04-25 13:50:52,82.529476,-177.724295,484127.59375,1745589052520,2025-04-25 13:50:52,-328.12416,5.12694,-55.90806,332.892566847674,1
25-04-2025 13:51:12:521,2025-04-25 13:51:12,82.200965,172.962888,483661.5,1745589072519,2025-04-25 13:51:12,-366.69828,-16.11324,-105.46848,381.904261997384,2
